query_run_id,dataset_id,runtime_config_id,template_id,instance_id,severity_contract,severity_model_role,severity_score,severity_band,deployment_relative_intensity_score,wan_fetch_intensity_score,memory_spill_intensity_score,imbalance_intensity_score,capacity_intensity_score,corpus_relative_severity_score,sum_pressure_score,tail_pressure_score,capacity_relative_severity_score,timeout_relative_severity_score,severity_basis,execution_time_seconds,execution_time_corpus_percentile,hard_timeout_seconds,timeout_utilization_ratio,wan_output_rows,wan_output_bytes,wan_output_mb,wan_output_bytes_corpus_percentile,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_corpus_percentile,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,regional_reduction_input_mb_proxy,drf_rows_proxy,drf_bytes_proxy,temp_blocks_sum,temp_mb,temp_blocks_corpus_percentile,remote_region_rows_isf,remote_region_rows_isf_corpus_percentile,worker_task_scan_rows_isf,worker_task_scan_rows_isf_corpus_percentile,worker_task_within_region_scan_rows_isf_max,worker_task_within_region_scan_rows_isf_corpus_percentile,active_task_share,active_task_share_corpus_percentile,tasks_per_worker_ratio,tasks_per_worker_ratio_corpus_percentile,task_count_to_configured_region_shard_slots_ratio,task_count_to_configured_region_shard_slots_corpus_percentile,task_count_to_observed_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_corpus_percentile
20260704T021934Z-clean-run-eu-us-gac-region-asymmetry--8feef1e53d5c--_rollup__lookback_days-1__min_value-500__limit_k-50,pilot-balanced-v1,default,gac_fdw_multiregion_daily_tenant_rollup,asymmetry_mr_daily_tenant_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-1__min_value-500__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8875123018479644,high,0.8875123018479644,0.72039139270077,0.8875123018479644,0.16685402280391845,0.543457015946535,,0.8875123018479644,0.16685402280391845,0.543457015946535,0.004129836666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.238951,,300.0,0.004129836666666667,199954.0,4798464.0,4.576171875,,4798464.0,,199954.0,4798464.0,4.576171875,1.0,1.0,1858.0,14.515625,,1.003450793682547,,1.4953839383058103,,1.5005620684117553,,1.0,,16.0,,1.0,,1.0,
20260704T021949Z-clean-run-eu-us-gac-region-asymmetry--3bd1475f5525--u_tenant_id-1__us_tenant_id-10100__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10100__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.0003764966666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.112949,,300.0,0.0003764966666666666,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022005Z-clean-run-eu-us-gac-region-asymmetry--14f57387442b--eu_tenant_id-5__us_tenant_id-10800__lookback_days-7,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-5__us_tenant_id-10800__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00039524,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.118572,,300.0,0.00039524,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022019Z-clean-run-eu-us-gac-region-asymmetry--8962701ce130--ltiregion_top_tenants__lookback_days-30__limit_k-50,pilot-balanced-v1,default,gac_fdw_multiregion_top_tenants,asymmetry_mr_top_tenants__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8868020655329737,high,0.8868020655329737,0.7806173193661903,0.8868020655329737,0.168,0.543457015946535,,0.8868020655329737,0.168,0.543457015946535,0.008431653333333334,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.529496,,300.0,0.008431653333333334,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260704T022035Z-clean-run-eu-us-gac-region-asymmetry--bbc75dad398d--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.0003527366666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.105821,,300.0,0.0003527366666666667,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022049Z-clean-run-eu-us-gac-region-asymmetry--825cc13bd8b1--nt_rollup__lookback_days-1__min_value-0__limit_k-50,pilot-balanced-v1,default,gac_fdw_multiregion_daily_tenant_rollup,asymmetry_mr_daily_tenant_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-1__min_value-0__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8868020655329737,high,0.8868020655329737,0.7806173193661903,0.8868020655329737,0.168,0.543457015946535,,0.8868020655329737,0.168,0.543457015946535,0.007287910000000001,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.186373,,300.0,0.007287910000000001,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260704T022106Z-clean-run-eu-us-gac-region-asymmetry--9a7d87573b27--fdw_multiregion_raw_region_rollup__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_raw_region_rollup,asymmetry_mr_raw_region_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_raw_region_rollup__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9685167534680252,0.168,0.543457015946535,,1.0,0.168,0.543457015946535,0.008086973333333334,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.426092,,300.0,0.008086973333333334,400000.0,6400000.0,6.103515625,,6400000.0,,400000.0,6400000.0,6.103515625,1.0,1.0,2932.0,22.90625,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260704T022123Z-clean-run-eu-us-gac-region-asymmetry--61745e31e697--_tenant_id-100__us_tenant_id-10100__lookback_days-7,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-100__us_tenant_id-10100__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.0003570233333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.107107,,300.0,0.0003570233333333333,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022138Z-clean-run-eu-us-gac-region-asymmetry--a85d09d19f95--gion_global_user_join__lookback_days-30__limit_k-25,pilot-balanced-v1,default,gac_fdw_multiregion_global_user_join,asymmetry_mr_global_user_join__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9045749633561659,1.0,0.3351111111111111,1.0,,1.0,0.3351111111111111,1.0,0.01706391,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",5.119173,,300.0,0.01706391,600000.0,19126272.0,18.240234375,,19126272.0,,600000.0,19126272.0,18.240234375,1.0,1.0,149010.0,1164.140625,,1.0,,2.005333333333333,,2.005333333333333,,2.0,,32.0,,2.0,,2.0,
20260704T022157Z-clean-run-eu-us-gac-region-asymmetry--bcb583497976--egion_global_user_join__lookback_days-7__limit_k-25,pilot-balanced-v1,default,gac_fdw_multiregion_global_user_join,asymmetry_mr_global_user_join__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-7__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9045749633561659,1.0,0.3351111111111111,1.0,,1.0,0.3351111111111111,1.0,0.01422305,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.266915,,300.0,0.01422305,600000.0,19126272.0,18.240234375,,19126272.0,,600000.0,19126272.0,18.240234375,1.0,1.0,57803.0,451.5859375,,1.0,,2.005333333333333,,2.005333333333333,,2.0,,32.0,,2.0,,2.0,
20260704T022217Z-clean-run-eu-us-gac-region-asymmetry--c23090b2835e--ltiregion_top_tenants__lookback_days-30__limit_k-25,pilot-balanced-v1,default,gac_fdw_multiregion_top_tenants,asymmetry_mr_top_tenants__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8868020655329737,high,0.8868020655329737,0.840823266205027,0.8868020655329737,0.168,0.543457015946535,,0.8868020655329737,0.168,0.543457015946535,0.008533733333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.56012,,300.0,0.008533733333333333,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260704T022234Z-clean-run-eu-us-gac-region-asymmetry--f060ee84dee6--u_tenant_id-5__us_tenant_id-10001__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-5__us_tenant_id-10001__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00035980666666666664,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.107942,,300.0,0.00035980666666666664,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022248Z-clean-run-eu-us-gac-region-asymmetry--0d1cb22390b0--tenant_id-100__us_tenant_id-10800__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-100__us_tenant_id-10800__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00034622,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.103866,,300.0,0.00034622,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022303Z-clean-run-eu-us-gac-region-asymmetry--85ab3e76aa2b--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10005__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00036152,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.108456,,300.0,0.00036152,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022318Z-clean-run-eu-us-gac-region-asymmetry--2c50cd617799--c_fdw_multiregion_event_full_scan_summary__case-001,pilot-balanced-v1,default,gac_fdw_multiregion_event_full_scan_summary,asymmetry_mr_event_full_scan_summary__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_full_scan_summary__case-001,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.543457015946535,medium,0.543457015946535,0.060205946838836726,0.0,0.168,0.543457015946535,,0.060205946838836726,0.168,0.543457015946535,0.0007327533333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.219826,,300.0,0.0007327533333333333,2.0,2560.0,0.00244140625,,2560.0,,400000.0,512000000.0,488.28125,200000.0,200000.0,0.0,0.0,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260704T022332Z-clean-run-eu-us-gac-region-asymmetry--a9625e2ac05f--_tenant_id-20__us_tenant_id-10001__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10001__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00036156,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.108468,,300.0,0.00036156,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022346Z-clean-run-eu-us-gac-region-asymmetry--86a369de8ddd--tenant_id-800__us_tenant_id-10001__lookback_days-30,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-800__us_tenant_id-10001__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.0003659033333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.109771,,300.0,0.0003659033333333333,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260704T022400Z-clean-run-eu-us-gac-region-asymmetry--705ca06ba078--gion_user_segment_join__lookback_days-7__limit_k-25,pilot-balanced-v1,default,gac_fdw_multiregion_user_segment_join,asymmetry_mr_user_segment_join__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_user_segment_join__lookback_days-7__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9647809101950027,1.0,0.3351111111111111,1.0,,1.0,0.3351111111111111,1.0,0.013941033333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.18231,,300.0,0.013941033333333333,600000.0,18726912.0,17.859375,,18726912.0,,600000.0,18726912.0,17.859375,1.0,1.0,55814.0,436.046875,,1.0,,2.005333333333333,,2.005333333333333,,2.0,,32.0,,2.0,,2.0,
